subject,trial,kind,stress_level
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Arithmetic,7
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Mirror,4
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Relax,0
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
9,3,Stroop,6
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Relax,0
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Stroop,4
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Arithmetic,3
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,1,Mirror,4
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Relax,0
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Stroop,3
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Arithmetic,4
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,2,Mirror,5
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Relax,0
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Stroop,5
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Mirror,4
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
10,3,Arithmetic,6
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Arithmetic,7
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Mirror,3
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Relax,0
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,1,Stroop,4
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Arithmetic,6
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Mirror,5
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Relax,0
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,2,Stroop,5
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Mirror,6
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Arithmetic,5
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Relax,0
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
11,3,Stroop,5
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Stroop,2
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Relax,0
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Mirror,7
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,1,Arithmetic,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Stroop,5
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Relax,0
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Mirror,4
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,2,Arithmetic,5
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Stroop,3
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Relax,0
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Arithmetic,8
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
12,3,Mirror,6
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Mirror,5
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Arithmetic,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Stroop,3
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,1,Relax,0
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Mirror,4
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Arithmetic,3
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Stroop,2
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,2,Relax,0
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Arithmetic,3
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Mirror,5
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Stroop,1
13,3,Relax,0
13,3,Relax,0
13,3,Relax,0
13,3,Relax,0
13,3,Relax,0
